member_id,engagement_score,home_studio_region,gender,age,membership_tenure_months,avg_weekly_classes_last_6_months,num_unique_class_types_attended,auto_renew_enabled,last_attended_30_days_flag,monthly_membership_cost,referral_source,is_churned,studio_name,studio_id,address_full
M1648,80,Region_1,Female,57.4017796,55,3.269230769,4,1,1,169,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1649,58,Region_8,Female,55.27994524,34,2.115384615,4,1,1,229,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1650,75,Region_2,Male,42.22039699,56,2.730769231,4,1,1,129,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1651,55,Region_2,Non-binary,57.81245722,8,3.192307692,4,1,1,229,Social Media,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1652,50,Region_1,Non-binary,63.15947981,46,0.769230769,4,1,1,229,Community Event,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1653,72,Region_3,Female,39.4715948,47,2.884615385,4,1,1,229,Employer Program,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1654,48,Region_6,Female,19.11841205,32,1.230769231,4,1,1,169,Walk-in,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1655,70,Region_6,Non-binary,62.11088296,31,3.538461538,4,1,1,229,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1656,51,Region_5,Female,55.59206023,26,1.846153846,4,1,1,129,Online Ad,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1657,67,Region_5,Male,34.84462697,26,3.461538462,4,1,1,169,Social Media,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1658,67,Region_8,Non-binary,53.82888433,56,1.923076923,4,0,1,169,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1659,66,Region_3,Female,27.69336071,21,3.615384615,4,1,1,169,Social Media,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1660,45,Region_7,Male,40.06297057,10,2.038461538,4,1,1,169,Social Media,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1661,59,Region_2,Non-binary,51.89596167,20,2.923076923,4,1,1,129,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1662,63,Region_8,Non-binary,30.81724846,59,1.384615385,4,0,1,129,Other,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1663,90,Region_0,Male,59.26625599,63,3.923076923,4,1,1,229,Social Media,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1664,39,Region_8,Male,54.09445585,1,1.866666667,4,1,1,129,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1665,63,Region_0,Female,35.58658453,62,1.230769231,4,0,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1666,34,Region_7,Non-binary,60.76933607,13,0.807692308,4,1,1,169,Partnership,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1667,43,Region_2,Female,41.95482546,6,2.038461538,4,1,1,229,Employer Program,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1668,85,Region_4,Non-binary,57.12525667,67,3.153846154,4,0,1,229,Employer Program,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1669,60,Region_3,Male,59.03080082,25,2.807692308,4,1,1,129,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1670,49,Region_4,Non-binary,28.42162902,39,1.0,4,1,1,169,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1671,78,Region_1,Non-binary,50.15195072,62,2.730769231,4,1,1,129,Community Event,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1672,64,Region_5,Male,63.71526352,51,1.884615385,4,1,1,229,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1673,80,Region_3,Female,20.27104723,37,4.153846154,4,1,1,169,Social Media,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1674,46,Region_1,Female,19.77549624,31,1.115384615,4,0,1,129,Employer Program,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1675,53,Region_5,Non-binary,36.08761123,13,2.730769231,4,1,1,169,Social Media,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1676,74,Region_2,Non-binary,63.15126626,48,3.076923077,4,1,1,169,Social Media,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1677,84,Region_8,Female,49.41546886,47,4.076923077,4,1,1,229,Community Event,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1678,26,Region_2,Male,53.40999316,2,0.538461538,3,1,1,229,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1679,53,Region_8,Female,60.82683094,39,1.384615385,4,1,1,129,Employer Program,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1680,67,Region_5,Male,58.00958248,10,4.230769231,4,1,1,229,Online Ad,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1681,50,Region_3,Female,49.17180014,11,2.5,4,1,1,129,Walk-in,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1682,70,Region_5,Female,34.2642026,38,3.115384615,4,1,1,169,Friend,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1683,53,Region_3,Non-binary,37.60711841,35,1.576923077,4,1,1,129,Online Ad,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1684,50,Region_1,Non-binary,35.79466119,36,1.230769231,4,0,1,229,Social Media,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1685,73,Region_5,Female,62.16016427,20,4.307692308,4,1,1,229,Partnership,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1686,70,Region_2,Female,37.33880903,11,4.5,4,0,1,169,Online Ad,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1687,71,Region_4,Male,63.94524298,16,4.384615385,4,1,1,169,Walk-in,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1688,60,Region_2,Male,42.32169747,35,2.346153846,4,1,1,129,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1689,74,Region_6,Female,61.62628337,69,2.0,4,1,1,169,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1690,31,Region_1,Female,40.27652293,11,0.615384615,4,1,1,169,Social Media,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1691,55,Region_5,Male,24.93360712,7,3.230769231,4,0,1,129,Friend,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1692,10,Region_3,Non-binary,21.66461328,8,0.615384615,4,1,0,169,Community Event,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1693,50,Region_3,Female,36.45448323,35,1.269230769,4,1,1,129,Employer Program,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1694,36,Region_0,Non-binary,57.724846,15,0.884615385,4,1,1,129,Walk-in,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1695,86,Region_5,Male,59.67145791,58,3.769230769,4,1,1,229,Online Ad,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1696,65,Region_0,Male,29.36892539,4,4.315068493,4,1,1,169,Partnership,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1697,47,Region_6,Non-binary,30.62286105,38,0.807692308,4,1,1,169,Friend,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1698,53,Region_6,Non-binary,59.18138261,4,3.126666667,4,1,1,169,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1699,39,Region_3,Non-binary,32.55578371,21,0.923076923,4,1,1,169,Friend,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1700,76,Region_4,Non-binary,23.3100616,29,4.192307692,4,0,1,169,Walk-in,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1701,29,Region_8,Female,44.34770705,1,0.897435897,3,1,1,129,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1702,68,Region_3,Non-binary,30.83641342,55,2.115384615,4,1,1,169,Online Ad,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1703,49,Region_4,Male,28.47091034,36,1.153846154,4,1,1,169,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1704,31,Region_8,Male,22.0862423,13,0.538461538,4,1,1,169,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1705,82,Region_0,Male,54.36824093,54,3.5,4,1,1,229,Social Media,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1706,50,Region_2,Male,52.47638604,23,1.923076923,4,1,1,129,Walk-in,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1707,65,Region_5,Non-binary,35.1156742,46,2.269230769,4,1,1,229,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1708,58,Region_1,Male,34.66392882,40,1.846153846,4,1,1,169,Community Event,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1709,40,Region_8,Non-binary,28.44626968,18,1.115384615,4,1,1,229,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1710,87,Region_8,Male,26.81177276,48,4.384615385,4,1,1,229,Employer Program,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1711,66,Region_8,Female,63.28268309,70,1.115384615,4,1,1,169,Social Media,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1712,55,Region_6,Male,34.14099932,51,1.038461538,4,1,1,129,Other,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1713,66,Region_1,Male,35.01984942,5,4.353658537,4,1,1,229,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1714,59,Region_1,Male,25.5687885,8,3.538461538,4,1,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1715,65,Region_4,Non-binary,43.40314853,35,2.807692308,4,1,1,229,Walk-in,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1716,59,Region_0,Male,44.21081451,18,3.0,4,1,1,229,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1717,47,Region_3,Non-binary,39.25256674,19,1.769230769,4,1,1,169,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1718,30,Region_8,Female,58.45585216,3,0.9375,4,1,1,229,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1719,66,Region_4,Non-binary,42.64476386,49,2.153846154,4,1,1,129,Friend,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1720,89,Region_3,Female,31.38672142,49,4.5,4,1,1,229,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1721,35,Region_8,Non-binary,49.86173854,7,1.230769231,4,1,1,129,Online Ad,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1722,63,Region_0,Male,22.26694045,62,1.230769231,4,1,1,169,Community Event,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1723,80,Region_0,Non-binary,29.06776181,32,4.423076923,4,1,1,169,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1724,67,Region_7,Female,22.66666667,41,2.692307692,4,1,1,129,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1725,67,Region_8,Female,43.60301164,15,3.961538462,4,1,1,169,Employer Program,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1726,32,Region_0,Male,24.60232717,8,0.807692308,4,1,1,169,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1727,70,Region_4,Female,46.83641342,13,4.423076923,4,1,1,169,Walk-in,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1728,28,Region_7,Female,59.74264203,2,0.710144928,3,1,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1729,32,Region_1,Male,19.88227242,5,0.988700565,4,1,1,229,Walk-in,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1730,74,Region_8,Male,25.94661191,66,2.115384615,4,1,1,229,Online Ad,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1731,43,Region_5,Female,20.82135524,27,1.038461538,4,1,1,229,Walk-in,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1732,72,Region_6,Male,49.90006845,49,2.807692308,4,1,1,229,Employer Program,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1733,46,Region_5,Female,61.68925394,30,1.115384615,4,1,1,229,Community Event,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1734,69,Region_0,Male,32.89527721,56,2.153846154,4,1,1,229,Other,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1735,61,Region_1,Non-binary,23.06913073,68,0.730769231,4,1,1,229,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1736,62,Region_6,Female,49.29774127,32,2.692307692,4,1,1,129,Social Media,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1737,63,Region_3,Male,53.81793292,4,4.189393939,4,1,1,129,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1738,40,Region_3,Male,20.73648186,21,0.961538462,4,1,1,129,Partnership,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1739,56,Region_3,Female,33.80150582,14,2.923076923,4,1,1,229,Employer Program,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1740,65,Region_5,Male,41.96577687,26,3.230769231,4,1,1,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1741,96,Region_3,Male,25.32238193,67,4.307692308,4,1,1,229,Walk-in,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1742,57,Region_8,Female,49.07871321,28,2.307692308,4,1,1,169,Online Ad,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1743,83,Region_8,Female,33.59616701,38,4.461538462,4,1,1,169,Friend,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1744,17,Region_6,Female,32.50924025,25,0.461538462,4,1,0,229,Community Event,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1745,90,Region_7,Female,27.50992471,56,4.269230769,4,1,1,129,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1746,35,Region_5,Male,56.94455852,2,1.438356164,4,1,1,169,Online Ad,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1747,74,Region_6,Male,24.76659822,39,3.538461538,4,1,1,169,Partnership,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1748,43,Region_1,Female,21.83162218,30,0.807692308,4,1,1,229,Employer Program,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1749,62,Region_4,Non-binary,23.36755647,27,2.923076923,4,1,1,129,Online Ad,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1750,62,Region_2,Female,23.8329911,62,1.192307692,4,1,1,169,Online Ad,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1751,49,Region_2,Male,30.26694045,37,1.076923077,4,0,1,169,Community Event,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1752,44,Region_5,Non-binary,56.23271732,5,2.160493827,4,1,1,229,Community Event,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1753,62,Region_8,Male,46.36002738,68,0.846153846,4,0,1,169,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1754,29,Region_5,Non-binary,63.09103354,4,0.782894737,4,1,1,169,Online Ad,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1755,97,Region_1,Male,51.45516769,69,4.269230769,4,0,1,169,Employer Program,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1756,68,Region_3,Male,53.97125257,57,2.038461538,4,1,1,129,Partnership,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1757,93,Region_1,Female,43.91238877,56,4.5,4,1,1,229,Partnership,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1758,63,Region_8,Female,26.75975359,42,2.230769231,4,1,1,169,Partnership,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1759,63,Region_8,Non-binary,22.99520876,20,3.384615385,4,0,1,229,Community Event,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1760,39,Region_4,Male,40.12867899,16,1.192307692,4,1,1,169,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1761,43,Region_3,Male,34.72142368,7,2.0,4,1,1,129,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1762,83,Region_0,Male,24.92813142,58,3.423076923,4,1,1,229,Online Ad,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1763,46,Region_5,Non-binary,62.11909651,13,1.961538462,4,1,1,169,Walk-in,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1764,70,Region_0,Male,60.1889117,31,3.538461538,4,1,1,129,Social Media,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1765,72,Region_8,Male,37.10882957,48,2.846153846,4,1,1,129,Social Media,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1766,59,Region_1,Female,33.99863107,46,1.692307692,4,0,1,229,Community Event,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1767,38,Region_7,Female,36.59411362,4,1.673913043,4,1,1,169,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1768,68,Region_7,Female,46.64750171,35,3.115384615,4,1,1,229,Walk-in,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1769,69,Region_6,Male,43.85215606,32,3.307692308,4,1,1,229,Partnership,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1770,43,Region_8,Male,24.31485284,1,2.333333333,4,1,1,169,Friend,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1771,75,Region_7,Non-binary,28.98015058,63,2.423076923,4,1,1,229,Online Ad,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1772,68,Region_1,Male,31.10198494,10,4.384615385,4,1,1,229,Partnership,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1773,80,Region_5,Male,22.05612594,71,2.538461538,4,1,1,169,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1774,72,Region_8,Male,47.54551677,45,2.961538462,4,0,1,169,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1775,39,Region_5,Female,28.27378508,25,0.730769231,4,1,1,169,Other,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1776,33,Region_0,Female,42.98973306,3,1.217391304,3,1,1,169,Partnership,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1777,70,Region_4,Non-binary,52.86516085,66,1.730769231,4,1,1,229,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1778,48,Region_4,Female,54.38740589,9,2.423076923,4,1,1,129,Walk-in,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1779,62,Region_1,Non-binary,26.45859001,22,3.153846154,4,1,1,229,Friend,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1780,81,Region_8,Female,24.70362765,56,3.307692308,4,1,1,229,Partnership,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1781,66,Region_0,Non-binary,42.90759754,6,4.307692308,4,1,1,169,Walk-in,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1782,32,Region_3,Non-binary,49.16084873,9,0.807692308,4,1,1,169,Social Media,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1783,85,Region_3,Male,61.14168378,51,4.0,4,1,1,229,Friend,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1784,61,Region_0,Non-binary,45.3908282,7,3.807692308,4,1,1,129,Employer Program,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1785,61,Region_4,Non-binary,63.02806297,30,2.653846154,4,1,1,169,Partnership,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1786,81,Region_3,Non-binary,57.87542779,63,2.961538462,4,1,1,129,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1787,63,Region_2,Female,19.25804244,61,1.307692308,4,1,1,129,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1788,48,Region_6,Non-binary,53.29226557,35,1.115384615,4,1,1,169,Partnership,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1789,45,Region_6,Non-binary,22.01505818,27,1.153846154,4,1,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1790,49,Region_3,Male,63.83572895,20,1.923076923,4,1,1,129,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1791,50,Region_8,Female,23.07186858,42,0.923076923,4,0,1,169,Friend,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1792,54,Region_8,Non-binary,43.19233402,14,2.730769231,4,1,1,229,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1793,62,Region_4,Female,31.56468172,15,3.538461538,4,1,1,169,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1794,79,Region_3,Male,23.87679671,52,3.307692308,4,1,1,229,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1795,75,Region_3,Female,60.83504449,51,3.038461538,4,0,1,229,Employer Program,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1796,57,Region_4,Non-binary,45.34428474,51,1.192307692,4,1,1,229,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1797,41,Region_1,Female,61.62628337,17,1.346153846,4,1,1,169,Employer Program,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1798,84,Region_0,Non-binary,41.88090349,45,4.192307692,4,0,1,129,Employer Program,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1799,74,Region_0,Female,54.68035592,49,2.961538462,4,1,1,169,Walk-in,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1800,58,Region_6,Female,56.03832991,59,0.884615385,4,1,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1801,65,Region_1,Male,52.12594114,57,1.692307692,4,1,1,229,Social Media,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1802,82,Region_5,Male,49.62080767,54,3.5,4,1,1,229,Social Media,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1803,27,Region_2,Female,26.88295688,42,0.653846154,4,1,0,229,Employer Program,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1804,62,Region_7,Female,40.11772758,54,1.5,4,1,1,229,Online Ad,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1805,83,Region_3,Non-binary,49.3908282,69,2.923076923,4,1,1,229,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1806,63,Region_2,Non-binary,53.83709788,17,3.538461538,4,1,1,169,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1807,45,Region_0,Non-binary,29.09240246,18,1.653846154,4,1,1,229,Partnership,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
